,ItemID,Sentiment,SentimentText
304125,304137,1,@katiebug1112 awsomeness!!! sounds like its horrorish xD I'm just going to watch a hidden scene on r:a now before going to sleep 
304126,304138,0,@KatieBug1112 Ooohh yeah I wanna go on a cruise! It's really not fair my cousins go on holiday loads! At least twice a year  x
304127,304139,0,@KatieBugg525 Yeah I know but it's not fun.  &amp; no it's not you. lol.
304128,304140,0,@katiebugwho Sorry dude. I had to move about 75% of that crap last night. Sorry I wasn't there to help put it back this morning. 
304129,304141,0,@KatieCakez all I found up there was battlegerbils. 
304130,304142,1,@katiecane yessss you like one song 
304131,304143,0,@KatieCanute miss you 
304132,304144,0,@KatieCeciil thass mah gurll. i was there later and didnt see you fools 
304133,304145,1,@KatieCeciil you and Shelby should do a live chat soon  I LOVE talking to you all
304134,304146,0,@katieclair88 You guys didn't call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!
304135,304147,1,@katieclemente I am but I'm also doing CAS orientation so I get a room at 12th Street AND 3rd North  You need to come visit!
304136,304148,0,"@katieclemons  well, you've stumped me there.  i don't even have facebook mobile....  "
304137,304149,0,@katiecola It's shit 
304138,304150,0,@KatieCorless BOLLOCKS. I would of loved to.  When are you next babysitting her? x
304139,304151,1,"@katiecouric Ok, so how was it, any suprises?  "
304140,304152,0,@katiecoward U might be lucky - they're replaying the Toon match from yesterday. Plenty of laughs 
304141,304153,1,"@katiecraton time to party like its new years eve, oh oh, nobody has to know "
304142,304154,1,@katiecrush haha thanks katie. Its nice talking to someone actually sober 
304143,304155,1,"@katiecrush pssh, i would LOVEEEE to! come to chicago "
304144,304156,1,@mbernier @ten1seven I am not a bot 
304145,304157,1,@mbertoldi it's all good. I'm a good translator and got what you meant. 
304146,304158,0,@MBGQueen me too! But I smudged mine puttin on my J's yesterday 
304147,304159,1,@MBGQueen thanks sweetie. 
304148,304160,0,"@MBGsam  oh dear...lots of cuddles,snuggles,hugs kisses for her!and get well soon!"
304149,304161,1,"@mbiebel872 Oh, wow. How did I miss that whole fling? Thanks for showing me, I still don't know if I'm sure, but I'm mostly on your side. "
304150,304162,1,"@mbifulco Just an oil change, sadly. I sure wish it was a new car! Well, actually, I like my car so maybe that's not true "
304151,304163,0,"@Mbitch19 Hey bb! Its been ages since i've spoken 2 u! Its very quiet in robsten land, I think its gonna be a very long summer "
304152,304164,1,@Mbitch19 If hes still in ny i wonder if he'll go 2 the Tony Awards? If he does we wil get pics  it wud b gd if k turned up 2! v telling!
304153,304165,1,"@Mbitch19 lol its afternoon here! We are all in different times, thats funny "
304154,304166,1,"@Mbitch19 lol nah i like it, it would be good tv! "
304155,304167,1,@Mbitch19 of course we'll always be here! im so happy i dont think they care anymore bout hiding their true feelings from everyone 
304156,304168,1,"@Mbitch19 Yeah, either tomstu or his manager, really hoping RK sit right next to each other rather than a seat apart like they're meant 2 "
304157,304169,1,@MBizzle Yeah! lol lol! That would be amazing. And you can get him to give me loads of freebies! Hehehe....... 
304158,304170,1,@mbl4889 Yep  Everything is up and running again
304159,304171,1,@mblack16 @hannah_bradshaw  i love your basket tosses in cheer  well doneee xo
304160,304172,1,@MBLeah LOL! Reaction to the pain. Hee hee. You never know 
304161,304173,0,"@mbloomstein The first thing I did after your tweet was to look for Ignatius J Rielly.  Sadly, he is not on Twitter. "
304162,304174,1,"@MBM_lll Agree, but so do you "
304163,304175,1,"@MBM_lll yo yo ) just wanna say .....relapse is wicked, luv it, thank u!! Its bin played non stop at my place lol luv ya!!  xx"
304164,304176,1,@mbm88 ahhh I'm drinking some too!! And bride wars is really good 
304165,304177,0,@mbmcclenny Sorry I am who I am. 
304166,304178,0,@Mbnjmn not my baby! 
304167,304179,1,@mbobadilla that is very cool!! hope I can meet her 
304168,304180,1,"@mbolden It's all cyclical isn't it? Up, down, and back again "
304169,304181,1,"@mbolden LOL, yeah that Tweet got cut off. Premature Tweets happen to the best of us "
304170,304182,0,"@mbookworm Her last 2 books have been with Bob Meyer, and I don't think they are as good.  Loved all her other books, esp. Faking It &amp; WTT"
304171,304183,1,@mbookworm Sounds like a great idea to me 
304172,304184,1,@mboyd112 hahah! looked into that already.. think I might go for it now that I am unemployed again! 
304173,304185,0,@mbrady bah! that sucks 
304174,304186,1,"@mbranesf ha! yes, amazing all the forms TMI comes in, isn't it? "
304175,304187,1,"@mbranesf thank you, Chris!    Good start to my day."
304176,304188,1,@mbranesf There's stuff in there he's been working on for 20-30 years. He's just looping all of us in. 
304177,304189,1,@mbranesf yes yes it's mine all mineeeeeeeeeee 
304178,304190,1,"@mbreinholt me too...I'm going to have my bad, down days I'm sure. For now though I'm going to stay positive and just deal! "
304179,304191,1,@mbreitweiser Bruce Campbell? say 'hi' from his fan 
304180,304192,0,"@mbreitweiser Man that sucks.  Yeah, anime kids are picky.  Lucky for me they love the Runaways. XD BANK!"
304181,304193,0,@Melissoua just some stupid girl whose caused me and my best mate to fall out  ill be hurting her first haha xx
304182,304194,1,@melisswaslike hiii  done with exams today...home timeee...and the bus finally came!
304183,304195,0,"@Melita75 Totally understand, it would have broken my heart if the UK tour had been cancelled   *hugs* for you"
304184,304196,0,@MeliziXX Hi! Where did you buy that? I live in Tokyo. Many store has glasses but isn't real shutter shade here. All cheap fake shades 
304185,304197,0,@meljean Sad confession: I say LULL all the time.  I am really not very well spoken.
304186,304198,1,@MelJennings needs a nap?! How lazy! Look at you on twitter! 
304187,304199,0,"@meljoy We have 1900, it's perfect! A 4hr commute would undoubtably drain the life out of Alan "
304188,304200,1,"@meljq21 lol, no. its for our final dance in school! "
304189,304201,0,"@melkettle Oh, you are in cheese heaven. I just looked longingly at the baguettes.... but I can't eat them "
304190,304202,1,"@melkins brill, thanks. I'm in need of something to distract me from work and eating! "
304191,304203,1,@melkins you are far more stylish! 
304192,304204,1,@MelKirk I think that's &quot;hip hip hip hooray&quot;   Still sunny though.
304193,304205,1,"@Melklissa Hey ! Exhausted, but good  And you ^"
304194,304206,0,@melkoo If it is any consolation I got my BMI tested hahaha it says I am obesed  well so much for being unhappy for about 10 minutes.
304195,304207,1,"@melkoudela meeeeeel, :B acho que vou come̤ar a twitta.  USIOUSAO."
304196,304208,0,"@melkristian lol, thanks Mel! p.s. i'm sad you are not here anymore "
304197,304209,1,@mellalicious a few weeks of practice and my cooking skills have returned 
304198,304210,1,@mellalicious but thanks for the *mumtweets* though 
304199,304211,1,@mellalicious haha I run old school adidas. I find they are more comfortable.  although puma limited edition go alright ;)
304200,304212,1,@mellalicious Hope they like cheese on toast... 
304201,304213,1,"@mellalicious I gave up smoking about 10yrs ago, but still get a craving for a good cigar now and then... "
304202,304214,0,"@mellalicious I have to call stevie to reschedule!!  I won a competition yesterday to the launch of sims 3 at Luna park, same day at 6pm"
304203,304215,0,@mellalicious I wish I had kids so I had an excuse to go to the aquarium 
304204,304216,1,@mellalicious Just remind your mum that your son's pee is one of the cleanist things his body can make 
304205,304217,0,@mellalicious nah your not a sook! It frickin hurts! I hit mine on our stove rangehood one day! So bad! Was bleeding and everything 
304206,304218,0,"@mellalicious only have one tv and mick has laid claim to it for origin  I think I'm owed something now, don't you think?"
304207,304219,1,"@mellalicious Or if your in that area, James Squires Pub... "
304208,304220,0,@mellalicious poor thing 
304209,304221,1,@mellalicious That is just as cruel as @ozdj taken pics of desserts he knows full well others can not partake in... 
304210,304222,0,@mellalicious think this will become an all too common story in the months ahead 
304211,304223,1,@mellalicious White Russians? Get back to us when you have run out of milk... 
304212,304224,0,"@mellalicious yeah, I've been home for a day now. I go back to work tomorrow  was lovely to meet the family, missed seeing ur new cut!"
304213,304225,0,@melleboo1 damn i dont think i want to go nomore 
304214,304226,0,@melleboo1 GOING THRU LIL ISSUES 
304215,304227,0,@melledesma12 yup. lol! but my sis is using right niow.. so i cant. 
304216,304228,1,@KatieCzake i didn't know i was praying for you; but i can start 
304217,304229,0,@katiedance are you serious? you wont be there tonight?? 
304218,304230,1,@katiedee924 @SuziSteffen I would definitely not take my word for it. 
304219,304231,0,@katiedesign47 ha you always want what you can't have right?! at least you'll be home soon!  13 more days until real sweet tea for me! 
304220,304232,0,@Katiedid26 that hurt my feelings i am not dumb 
304221,304233,0,"@katiedidituk  thought you'd gone without saying goodnight. What happened to other Team Ukers surely they're not asleep, maybe in Cali?"
304222,304234,1,@katiedidituk Awww thanks!!!!  and double thanks for the buttons!!!!!!!!!!!!! How are you? :_
304223,304235,0,@katiedidituk i wish i could but i have the next Budgetmeeting in August  Damn. Hope you have soo much fun!!! Team UK rocks
304224,304236,0,"@katiedidituk of course i looked good dancing, dont question it. So some guys thought  So horny, horny, horny 2nt?"
304225,304237,1,@katiedidituk Well I know who you support   it will be impressive if he wins! so far so good!
304226,304238,1,@katiedidituk why use 10 when its faster to use one and the back button - just a thought hunny 
304227,304239,0,@katiedidituk you dont miss anything. I didnt find any muffins  I did shake my ass &amp; spill vino down my dress tho!
304228,304240,0,"@KatieDrinkwater cos we're under 21, even though we were on the guestlist they said no  he was lovely he was trying to sort it out :&quot;)"
304229,304241,0,@Katiee @merysjones Got me all disappointed now 
304230,304242,1,@katiee http://twitpic.com/6d14t - Nice picture tho 
304231,304243,1,"@Katiee yes, been meaning to write a thank you letter for some time but wanted nice paper "
304232,304244,1,@katiee_xxx but you see i can play 
304233,304245,0,@katieeeian143 true you def have me beat! i'm sorry for that! those are going to be some long class periods! 
304234,304246,1,@katieeex3 hey soo how was your trip 
304235,304247,1,@katieelizabeth The correct binocular is FML 
304236,304248,0,@KatieElizabethX LOL had to clean and sort my room out with my bad back!! And do my cwk  LOL I noo poor her!! 
304237,304249,0,"@KatieeMo yeah, me too! "
304238,304250,1,@KatieeSmith: don't cry keep yo head up 
304239,304251,0,@katieeustace how the hell do u have 50 followers .. i only have 46  haha
304240,304252,1,"@katieeustace It was gold, I loved ittt ! Glad you loved it too "
304241,304253,0,@KatieFavazza 404 Not found. 
304242,304254,1,@KatieFforde Morning!!   Almost :@ end of Wedding Season but being dragged out on my bike instead.  You could just tell me how it ends. ;)
304243,304255,1,@KatieFforde so is it for research or are you really going to buy one?  
304244,304256,1,@Katieforsale LOL oh is THAT what man work is? 
304245,304257,0,"@katiefward It's totally tragic, I loved that place "
304246,304258,1,@katiefyyy So do I! I want to go on the exact road trip Orlando (Drew) takes in the movie sometime in my life. 
304247,304259,0,@katieg94  I was catching up on the reruns n I havnt seen that yet
304248,304260,0,@katiegb_78  i'm sorry about your mom  I hope she gets well very soon. I will pray for her
304249,304261,0,@katiegb_78 awe no time 4 play  ;) and thats good i dropped my bff 2 the airport as u noticed readin my tweets
304250,304262,1,@katiegb_78 Effing Me Effing You Ahhh Haaa  http://effing.cc
