,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
1619,101619,101619,101631,0,@D_Boon_147 That it is. Can you explain it to me though?  Collecting your essay from Jim tomorrow?
1620,101620,101620,101632,0,"@D_Chamberlain No, not really. "
1621,101621,101621,101633,1,@D_Child hey thanx! followin' U too!! and yeah it was really fun!! tweet ya 
1622,101622,101622,101634,0,"@d_dannels That's why I'm not going to watch it. Couldnt take it.  She's in a better place though, don't 4get that."
1623,101623,101623,101635,1,@D_Educator94 Thnks for the follow...Feel free to twit me whenever!!! 
1624,101624,101624,101636,0,@D_Ferreira The first mix is only 23 seconds long when I downloaded it!  
1625,101625,101625,101637,0,"@d_garmo71 I voted till 2AM. I can't vote no more my fingers are bleedin'. I tried, but he stayed ahead by 6-8 all night. *clings* "
1626,101626,101626,101638,0,@D_GOODFELLAS don't think so!  we gotta get back on the road.
1627,101627,101627,101639,0,@d_heezy YOUR HAAAAIR   
1628,101628,101628,101640,1,@d_martin that's absurd 
1629,101629,101629,101641,1,@D_NiQu3 I knew youd find me 
1630,101630,101630,101642,1,@D_O_R_K yesh dere from Heroes  There needs to be a fred action figure 
1631,101631,101631,101643,1,@d_p_s: g?i anh cï¿½i link ?i... ph?i nghe may ra m?i bi?t... Anh c?ng ch? bi?t 1 vï¿½i bï¿½i c?a Yanny thui 
1632,101632,101632,101644,1,"@D_Reese73 as Derek said, she's my type "
1633,101633,101633,101645,0,"@d_rell08 Yep, and I've never even heard of it until today "
1634,101634,101634,101646,1,@d_rice Esse gerade Ritter Sport - Himbeer Joghurt&quot; *hmmm* lecker 
1635,101635,101635,101647,0,@d_rock81 Ouch!  I hope no one was around to see.
1636,101636,101636,101648,1,@D_Rox good morning! welcome to this Thankful Thursday 
1637,101637,101637,101649,1,@D_Rox good morning! welcome to this Thankful Thursday  http://ff.im/2SzfY
1638,101638,101638,101650,0,@D_Superman thank you ... it just sucks today 
1639,101639,101639,101651,1,@d_TRIX  hav fun...and GOOD LUCK WITH THE SHOW...are u guys gna be doin a Meet n Greet? 
1640,101640,101640,101652,0,"@d_TRIX you guys were on the red carpet? No wayyyy, I totally missed you guys. "
1641,101641,101641,101653,1,"@d_tw they don't let you in without the dresscode, I look like somebody with half of my intelligence "
1642,101642,101642,101654,1,@d_whiteplume Damn you're picky. 
1643,101643,101643,101655,1,@d_whiteplume Indeed ...but I bet the hot dog bun/Red Sea/garbage truck guy wrote PLENTY of these! 
1644,101644,101644,101656,0,@d0ink even if they had wanted to now.. no more blood in this piece of stone..  heh.
1645,101645,101645,101657,0,@d0ll3 Dude! I'm jealous of that party!  You guys are gonna have to much fun!
1646,101646,101646,101658,1,@D0miniqu3 1 Corinthians: 7-9 makes me feel all warm and fuzzy 
1647,101647,101647,101659,0,@d0nk  i want to drive one soooo bad man.  been a while since i got to. first car was a stick
1648,101648,101648,101660,0,@d0opeb0ii im bored  entertain me w/ a song and dance 
1649,101649,101649,101661,1,@daBoulldavee Hahahaha! Ur dumb 
1650,101650,101650,101662,0,@dabug911 i got nothin 
1651,101651,101651,101663,0,@DAC1MM don't know yet.. no word...   hopeful though!! and some good stuff happening lately so I'm getting excited!
1652,101652,101652,101664,0,@dac720 I still havnt seen that movie 
1653,101653,101653,101665,0,"@DaccForce I sent you a direct message earlier, but TwitterFox ate it. I can't remember what it said, either. "
1654,101654,101654,101666,1,"@DaccForce Just kidding.  But... don't be too sad, okay? :/ *huggles*"
1655,101655,101655,101667,1,"@Dacedra That's right. No one can help it, even Lord e Bï¿½br himself. How sad! On the other hand, it's great like this, isn't it? "
1656,101656,101656,101668,1,@Dachande663 and the bank holiday makes it all the more fun! 
1657,101657,101657,101669,1,"@DAChesterFrench DAMMIT. I guess my baby daddy is some impostor then...i kid, i kid "
1658,101658,101658,101670,1,@DAChesterFrench dont get too fat haha 
1659,101659,101659,101671,1,@DAChesterFrench hey!!  i can't wait to interview you guys!! 
1660,101660,101660,101672,1,@DAChesterFrench heya! 
1661,101661,101661,101673,0,@DAChesterFrench yep 
1662,101662,101662,101674,1,"@dachyang i don't baby sit them, i work on them and fly in them "
1663,101663,101663,101675,1,"@dachyang i work grave yards, i go in at 12am tonight. SO i go fishing when i get off work around 12pm "
1664,101664,101664,101676,0,@dacialuvsu2much He never txted me back  haha but oh well! He's still my life lol!
1665,101665,101665,101677,0,@Dacotah2010 give it a while sometimes twitter is slooooow 
1666,101666,101666,101678,0,@dad_artist_blk That's really sad   The N word part...
1667,101667,101667,101679,1,"@dadarria well, aren't you just darling.  "
1668,101668,101668,101680,0,@DadBlogs the color of your font on your site is very hard to read  
1669,101669,101669,101681,0,@daddisgirl I think it was electrical.. Just got a new battery yesterday! 
1670,101670,101670,101682,0,@DaddyBawsten No; I'm sick now 
1671,101671,101671,101683,1,@DaddyBird I was just trying to understand! hahahaha 
1672,101672,101672,101684,1,"@DaddyBird It's not you, it's the week "
1673,101673,101673,101685,0,@DaddyCasual I feel terrible  I'll buy you a new one  x
1674,101674,101674,101686,0,"@daddyclaxton looks yummy, but I can't even have the roll   won't be as good on a waser wafer : b  enjoy!"
1675,101675,101675,101687,1,@daddyclaxton Woo hoo! You're at @todayshow. Say hello to Natalie for me - she's my favorite! And #godonnygo. 
1676,101676,101676,101688,0,@DaddyD would love to. But I don't have any time 
1677,101677,101677,101689,1,@daddylikeyblog As long as you're prepared to continue living @ Orenco afterwards. 
1678,101678,101678,101690,1,@daddylikeyblog Done!  @DevinLiam #follow
1679,101679,101679,101691,1,@DaddyP @70steen I love Mondays....(sorry!)  G'night again!  
1680,101680,101680,101692,0,@DaddyP I didn't manage my assassination attempt 
1681,101681,101681,101693,1,"@DaddyP I do sleeping really well - like Martini, any place, anytime, anywhere..... "
1682,101682,101682,101694,1,@Daddys_pet Aww thanks hun...makes me happy 
1683,101683,101683,101695,1,@Daddys_pet ooh nice new pic  lol no mostly archiving all automated emails lol
1684,101684,101684,101696,1,@Daddys_pet sure you can  a boy can dream too  btw .. Nice pic u have
1685,101685,101685,101697,0,@Daddys_pet yea lol i dont need muscle men chasing after me to hurt me  i am little man
1686,101686,101686,101698,0,@daddytoms sad yea?  #asot400
1687,101687,101687,101699,1,@dadgeek deal! Waterboarding? Photo proof? Just let me know the details! 
1688,101688,101688,101700,0,"@dadiaperbank ventral sounds more serious! good luck w/festival rest of the weekend! wish could go, but have to finish painting garage! "
1689,101689,101689,101701,0,@DadiB ..hi dadi b! im fine. reviewing for the board  how are you?
1690,101690,101690,101702,1,@dadiva1234 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1691,101691,101691,101703,1,@d0opeb0ii okay i am hitting you up 
1692,101692,101692,101704,1,"@d0rksta I just grabbed that silver one the other day. I've been wearing white for the last month. But yeah do it, try it on me "
1693,101693,101693,101705,0,@d123vv i tried finding extra blacklights but we ran out 
1694,101694,101694,101706,1,@D1MPLE5 HAHAHAH im not sure if i did..maybe just 1/2 
1695,101695,101695,101707,1,@d1sxeyes assuming you're still asleep  I've woken + showered but feeling absolutely knackerrred. So I might sleep again...Keep me posted!
1696,101696,101696,101708,1,@d2zone Huhu..gonna give twitting a rest this next 2 days but will be back with full force next Monday 
1697,101697,101697,101709,1,@d2zone Ok..breads is good..yeah sometime I also don't have the mood to go out for lunch 
1698,101698,101698,101710,1,@d3000terry Oh cute.  I can't wait to go home at 4:30pm and see my boys.  Whats the weather like your side? It's sunny here. 
1699,101699,101699,101711,1,@d33ann I never add as much milk as they tell you - just a splash of milk results in a pretty good cheese sauce for me 
1700,101700,101700,101712,1,@d33pak  bournvita is the only thing I know to make.. apart from boiling water  kitchen and me dont get along well  @fraands
1701,101701,101701,101713,1,@d33pak  haha! its so perfect for coffee and good music right?
1702,101702,101702,101714,0,@d33pak hw can one not like a kid?? I knw about 99 bt kal kisne dekha??? never heard of it.. 
1703,101703,101703,101715,0,"@d33pak No,  I miss them because I got class in the morning."
1704,101704,101704,101716,0,@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends 
1705,101705,101705,101717,1,@d33pak you wore a pink shirt? thats nice 
1706,101706,101706,101718,0,@d33pak Your Mom must be a relative of mine 
1707,101707,101707,101719,1,"@d33pthought Persuasive, aren't you.   (And always on the job, too. Social media eh?!)"
1708,101708,101708,101720,1,@d3licat3diva its the best sight to behold 
1709,101709,101709,101721,0,"@d3m3tra Wait, don't tell me u don't like Spencer  he makes the hills so much more interesting. Heidi is pretty lame but spencies the man"
1710,101710,101710,101722,1,@d3sperad0 no.. he didn't at all..but it was still funny. 
1711,101711,101711,101723,0,@D4N13LL3 fashion valley and it started. Sorry girl  I thought you didn't wanna go
1712,101712,101712,101724,0,"@D4N13LL3 im not going to be able to come tonight, im a sick little puppy "
1713,101713,101713,101725,1,"@d4nz na my phone had to port over first, took like an hour.  but it was real ez just synced iPhone contacts to google then to the pre "
1714,101714,101714,101726,0,@d4rkspike i do but i'm too far away 
1715,101715,101715,101727,0,@da_an2 owww  it will end soon!
1716,101716,101716,101728,0,@DA_BOI Better late than never! keep me posted please!!! Im stuck at work till 630  thnx sweetie
1717,101717,101717,101729,0,@DA_BOI i want some 
1718,101718,101718,101730,0,"@da_buffster It's a bit easier this morning, still awkward though. The two are fine with each other - it's just me! "
1719,101719,101719,101731,0,@da_evil hur.. angry guy  
1720,101720,101720,101732,1,@da_evil looks like some1 busy today 
1721,101721,101721,101733,1,@da_kollege_kid  Yes my friend you do!! LOL!! How bout them Lakers... 
1722,101722,101722,101734,0,@da_nor @CyclingCentral Geo-blocked - what a tease! 
1723,101723,101723,101735,1,@Da_Philosopher I'm sure it won't hurt much. 
1724,101724,101724,101736,1,@Da187SUSPECT feel better and rest up 
1725,101725,101725,101737,0,@da1da oh  well I hope you can switch hotels or something for cheap. if you want help doing research on another place let me know.
1726,101726,101726,101738,0,@DA712 Hope your day worked out better with no xtra mishaps. And where are you moving? btw Heard Jon and Kate +8 are divorcing.   so sad
1727,101727,101727,101739,1,"@da7thl3tt3r aww u'd usually get muahz but u had jokes when it was my turn, so all u get is LoL's "
1728,101728,101728,101740,1,@dadivalisa that's what I'm talkin about. Is it like that every night around ur way?  http://myloc.me/2lHX
1729,101729,101729,101741,1,@dadjanin @bodiecruz @nikkigil It's KMV's  29th Birthday 2009.....The Final Set&quot; is now seen in his album.  Comments daw  diyan. 
1730,101730,101730,101742,0,"@dadned Welcome back home, Dad! so sorry about UR A/C...too hot &amp; expensive! "
1731,101731,101731,101743,1,@DADONWOOGZ hehehe ii have a twitter now 
1732,101732,101732,101744,0,@Daecabhir i'm home but my car is not. FAIL. 
1733,101733,101733,101745,1,@Daecabhir You're always welcome - just give me a heads-up so I can put down the machete and rinse off the bug spray. 
1734,101734,101734,101746,1,@DaedalRogue Yeah. Not playing isnt going to keep me away from Blizzcon tho! Good excuse to be with some of my good friends nerding out 
1735,101735,101735,101747,0,@daedge I didnt know you were going to NC.... 
1736,101736,101736,101748,0,"@DaemonChadeau I had to help her mask her MAC address so she could stream again in the clubs , thats not a good service "
1737,101737,101737,101749,0,@daemonza Not good.  Sounds like you need to visit a good sports doc.
1738,101738,101738,101750,1,@daendelion this one works fine for my res as well (1920 x1080) nice 
1739,101739,101739,101751,0,@daenvy521 YEAH IM MAD THE SEASON OVER TOO! 
1740,101740,101740,101752,0,@daenyris I know.  This one is &quot;low-rate&quot; though... 10x or something?
1741,101741,101741,101753,0,@DAEONE  you don't love me anymore!
1742,101742,101742,101754,0,@DAEONE haha wtf is that! You don't want me to leave 
1743,101743,101743,101755,0,@DAEONE you do that favor for me yet? I miss you already 
1744,101744,101744,101756,1,@DaEyeCandy dang fool i forgot to txt you back yesterday.. you gotta tell me what happened later 
1745,101745,101745,101757,0,"@daf_13  i am sorry to hear that but u know, it's so hot here n i am getting ready for the final exams     ,so, where do u live ? "
1746,101746,101746,101758,0,"@daf_13  i am sorry to hear that but u know, it's so hot here n i am getting ready for the final exams too  ,so, where do u live ? "
1747,101747,101747,101759,1,@DaFame Yes Indeedy! 
1748,101748,101748,101760,0,@DAFASHION whatever happened to you when you were in vegas?!?  i called and text you like a million times!  
1749,101749,101749,101761,1,"@dafferss yup, this be it's fourth year, despite my terrible treatment! "
1750,101750,101750,101762,0,@Daffstastic I only went there looking for discounted Eternals HC mind... there wasn't one 
1751,101751,101751,101763,1,@Daffy_Nic hurray! I turned you too! Shall have a lush party soon 
1752,101752,101752,101764,0,@Dafinestdiva why u aint tell me u were goin to the cookout!!! Mad face 
1753,101753,101753,101765,1,@DaFlowerGirl thanks  it's a lot more work than it seems haha. like your website as well!
1754,101754,101754,101766,1,"@dafrautn Awww, you're such a romantic. Say hi for me. "
1755,101755,101755,101767,1,@daft_punk come to asiaaaa 
1756,101756,101756,101768,0,@daftasabat I needed a lie in lol. I haven't slept for more than 6 hours in a few days now. It's killing me! 
1757,101757,101757,101769,1,@dafthermit great Each Uisge link  We did give you this film didn't we? http://www.seachd.com/ there's a water horse in it 
1758,101758,101758,101770,1,"@dafthermit So beautiful where you are! Love the snaps  and the pipes, could listen for hours! Have a beautiful Monday! Love to you both x"
